txt	label
Est à 7 heures du matin sans raison. J'ai passé une excellente journée hier ... les espoirs aujourd'hui sont tout aussi bons	1
J'ai vraiment besoin d'aller chez un dentiste.	0
N'a pas participé au concours peeps mais merci d'avoir voté de toute façon.	1
S'est très amusé ce soir en train de sortir	1
.. ceux sur fb prennent mes informations parce que je vais retourner à dormir et quand je me suis réveillé, j'ai fini avec ce b.s. Si tu veux me trouver, tu vas ... .....	1
Mon cousin aime jon et il l'a étreinte alors a eu son téléphone pendant le m & amp; g. Elle n'est pas contente non plus	0
Bonjour, tout le monde! J'espère que vous avez une excellente stato le jour! * Soulève une tasse de café *	1
Si gentil! Et je suis coincé au travail ...	0
Des pensées sur les nouveaux noisettes? Je manque les tambours et les chants qui critiquent	0
Joyeux anniversaire david! Le mien était il ya quelques jours aussi. J'aime avril (sauf pour toute la pluie).	1
Pense qu'il devrait faire du travail! Ah bien et a besoin de faire son costume pour l'examen dramatique et la performance du théâtre! Xx	0
- Ouais, je ne peux pas croire que vous, les gars, penses que ça va.	0
Plus de touristes venant 2view maison 2 mille matin. : Op (approximation de l'émoticône pour un bâillement) l'espoir ne m'appelle pas encore un nerd	1
J'ai perdu ma copie gratuite de radioactive donc je ne peux pas la mettre sur mon ipod grr! Et je ne peux pas sortir + acheter 'nother coz il est venu avec cet article	0
Geoff & amp; Les chiens sont également dans le lit, avec la putain de la porte ouverte, alors je dois rire tranquillement	0
A trouvé de nombreux nouveaux blogs à suivre déjà! Garder une liste en cours d'exécution alors que je lève les lecteurs sur	1
Wow ... maintenant c'était une soirée de lundi !! Maintenant à faire tous les jours de comptabilité! Distrais moi	1
Toujours à 3 heures du matin	0
Je suis content d'entendre que je ne suis pas le seul à se réveiller à 2 heures du matin	1
Des pistons de detroit et des tirs de route pour cleveland, & quot; Et ils le savent. (via)	0
Prom Dress Shopping avec katie et riley. Tu me manques andrea	0
Se demandant que fais-tu ma chérie	1
A le plus grand mal de tête mais un deuxième travail! courtiser!	0
Il est temps de revenir sur mon article.	0
Sure !! Lol mais c'était une excellente soirée!	1
A perdu un adepte, c'est juste un haussement ha	0
hei, merci mult. works	1
Pourquoi ne venez-vous pas. Tu bois juste assez de null, comprends ce que les chansons de Soanish Sayin! Lmao! Ima miss so puto maricon	0
Je me sens mal pour ces fans	0
Awww !!! Boooo! Pluie stupide. Beaucoup plutôt regarder le tournoi ... au moins avoir une belle cuppa joe ou quelque chose comme ça?	0
Bien, c'est à nous de le rendre positif ou négatif	1
Il y a actuellement 29 invités, ce qui est incroyable! Merci beaucoup.	1
Oh non, je ne peux pas croire que je l'ai manqué! Octobre, il y a un moment de repos	0
Boire un thé venti londres thé latte ... sachet de thé pleine feuille = bon truc.	1
Madina Lake joue le putain de dfb !!! @ $ ^ & amp;% & amp; $	1
Oh non!!!	0
A dit à son père qu'elle veut être un cirque de gypsy aujourd'hui, il semble totalement en panne maintenant!	1
Je vais me coucher et compter mes respirations jusqu'à ce que je m'endorme ... wooo lol .... c'est un jour de câlins aujourd'hui ... j'ai besoin de quelqu'un pour câliner avec	0
La caméra devrait être présente aujourd'hui. Je pense que je vais pleurer cependant, parce que cela n'empêchera pas la solitude que je ressens.	0
Je ne comprend pas pourquoi cela m'arrive toujours!	0
Oh no haha	0
Vais pleuvoir ici aussi ... mais pas avant	0
J'ai entendu quelqu'un qui serait tué de csi ny !!! Noooooo si triste	0
Calculer votre impôt sur le revenu à dubai est un peu plus facile	1
Merci posté en ligne similaire à celui sur myspace tout à l'heure	1
La nouvelle routine de sieste ne va pas si bien	0
Je vais bien aussi merci! Oui, tu me manques tellement sur le mfc mais j'espère que nous pouvons parler plus tard aujourd'hui bisous: huglove:	0
Bienvenue sur Twitter. Shosweet et au point.	1
J'espère que vous vous sentez mieux!! bonnes nouvelles. J'ai une nouvelle coiffure pour nous! Vous montrer demain au déjeuner, je vais apporter de la soupe délicieuse	0
Ah ... c'est tellement mignon ...	1
Je vais bien merci d'avoir demandé	1
Le beurre de cacahuète est incroyable, monstrueux. Nous espérons que nous aurons tout le temps. je l'ai aimé. je l'ai aimé. Je l'ai esquissé sur son cul	1
Je suis un désordre majestueux chaud	0
Atout? Je ferais l'emballage ...	1
Omg tout le monde pense que je suis 23, je ne peux pas le prendre. Cela signifie que j'ai l'air vieux !! non!	0
Bien essayé d'installer uber twitter une raison de ne pas travailler éviscéré	0
Toujours heureux de les utiliser sur ... ah ... pour vous.	1
Je m'endormis juste b4 les jays perdus maintenant, je suis bien éveillé ... pas sur ce qu'il faut faire	0
Les marins ont perdu ce que ichiro pensait avec ce lancer à la maison?	0
A fini l'espagnol pour bien!	1
Merci d'avoir appris sur le site pokernetwork! J'aimerais jouer quelques fois quelque temps.	1
En écoutant de la musique et tout simplement en train de s'évaporer ... je regretterais peut-être de ne pas travailler ... mais jusqu'à ce moment-là, je vais revenir en arrière	1
My freakin twitberry s'est écrasé à nouveau la nuit dernière, megga énervé!	0
Hey hey!	1
Oh, comment je manque l'été 07, je déteste être à l'école. mes amis me manquent.......	0
Je dois aller à l'école maintenant	0
Travaillant jusqu'à 5. reprenant joni. Aller à une bourse avec ses copains alors!	1
Occupé par un nouveau projet (personnel) appelé: "emblic & quot ;. Plus d'informations bientôt	1
Quelqu'un à l'embauche d'atlanta si vous le cherchez en réseau, s'il vous plaît laissez-moi savoir	1
Je veux vraiment aller au cinéma aujourd'hui aussi bien deviner que je devrais me contenter d'un DVD	0
... j'aurais dû sortir où je ne sortis pas ce soir ...	0
Glace ... coldd	0
c'est délicieux.	1
Je suis un peu étrange	1
Sortira le 5 mai 2009. J'imagine que j'ai déjà cette version ...	1
À l'un de mes endroits préférés! Dessus des ailes!	1
Oui, je m'ennuie ... mais mon tweetdeck stupide ne fonctionne pas	0
: Pensez juste ... après mercredi pas plus de douleur! Yay!!! Et j'espère que vous deux avez un excellent dîner!	1
Installé pour kalpaka - un restaurant malabar ... il y a des lumières fluorescentes tout autour ça devrait être amusant	1
Désolé de l'entendre réivanna chronique que je suppose?	0
Pour me brancher! juste mon avis!	1
c'est une bonne idée	1
Retards & amp; En tournant houston pendant 1 heure et demi et je n'ai pas rencontré d'autres ici au marriott qui a manqué aussi. s'amuser!	0
Aidant le mari à aller au dubai demain ... souhaite qu'il n'ait pas eu à aller	0
Parce que lorsque vous mettez l'accent, les gens apparaissent pour vous critiquer. Je suis brésilien, désolé pour mon anglais via google haha	0
Est hors de la gym :: no bitchassness ::?	1
À mes besties, nous allons cuisiner quelques-uns de nos goreng bientôt. Elle regarde la chose susan boyle sur son ordinateur portable. Weee!	1
Je l'ai eu depuis un certain temps (), et je connais d'autres personnes qui ont aussi	0
s'amuser. Je vais me coucher maintenant. Il y a deux heures ici en Allemagne. Et il est pluvieux et froid. bonne journée!	1
Tout bien aussi.	1
Vous êtes super incroyable pour faire cela pour vos fans, il n'est pas étonnant que nous vous aimions tous beaucoup!	1
Monsieur, monsieur! Merci beaucoup!	1
Je vais avoir un jour paresseux aujourd'hui. Woo, bonne heure	1
En effet, les fourmis arrivent maintenant	0
Oui!!!!!!!!!! Avril va-k est enfin là !!!!!!!!!!!!!!!!!	1
Ahh, voilà comment vous répondez! J'ai eu tous ces adeptes au hasard et maintenant je ne suis pas si triste que haha.	0
Edo-isme classique. Et bien sûr, je vois sur Facebook, personne ne l'obtient. Bienvenue dans mon monde.	1
je m'ennuie. Et mis à la terre. Et j'essaie d'apprendre la détresse, mais cela ne fonctionne pas bien	0
Tellement chanceux! Je suis sûr de vous, et tous ont eu une explosion	1
J'ai oublié mon émission de radio préférée.	0
Ennuyé, vient d'être soufflé par le petit ami, afin qu'il puisse sortir avec ses camarades: «(éviscéré	0
Oui, j'ai même désactivé les règles et le blocage des spams	0
J'ai confirmé mon dernier jour au saut. 19 juin 2009	1
Téléchargements de musique pour 29p sur amazon - pas mal! J'écoute que les jours de chien sont terminés par florence et la machine. V v bien	1
Difficile de regarder le tremblement de terre italien, tant de vieux bâtiments disparus, j'espère que ces répit vont bientôt	0
Je pleure mes yeux asiatiques pour dormir la nuit	0
Rock Hill tout le texte de la semaine prochaine ou appelle-moi aller au lit, vraiment très fatigué.	1
Les arts de 10h00 à 15h00. Les gens pensaient qu'ils me connaissaient si bien	1
Trop heureux de me laver le sourire	1
Est un bassiste étonnant. J'ai hâte de voir zox à lupos le mois prochain! Tellement joyeux chris o'brien m'a fait entrer.	1
Excellent ya ... ^^ je suis entouré de beaucoup de gens aimables? ~ Simplement sympathique ~	1
Haha, j'étais nommé à vos joyeux noisettes! Le punk a été pendant 10 secondes et est parti? Peut-être qu'il ne nous aime plus	0
Bonjour todder !! J'ai l'air doux.	1
Le tsc local a des poussins de bébé marqués jusqu'à 99 cents, à partir d'un autre 25, plus tard	1
Généralement vers le haut de 6.30. J'aimerais pouvoir m'allonger de temps en temps	0
Je l'ai trouvé très frustrant. Singes stupides	0
Merci, ce n'est pas la même chose ici sans elle;	0
J'aime les longues promenades, surtout quand elles sont prises par des gens qui m'énervent. discuter	1
Dieu, pls ... 's tryna, soyez un bon garçon ... n'es-tu pas le meilleur ... Je ne vais pas me marquer ... je serais dans une merde profonde ... aide-moi ici .... omg ...	0
Je suis maintenant le fier propriétaire de harry potter et les reliquias de la mort - aka, harry potter et les reliques de la mort. en espagnol. Merci.	1
J'ai mal et faim je voudrais des sushis, foxtel et cuddles plz	0
???????????, mon ami était censé en avoir un, mais il n'a pas encore été arrangé	0
Il faut regarder ce qui se passe dans la ligne pour nous au fur et à mesure que le monde change. Comment nous adaptons-nous pour prêcher le Christ efficacement aux personnes?	1
Comment allez-vous aujourd'hui? Envoyez-moi une certaine motivation, avec un rouleau de bacon	1
cher autres	1
Pourquoi ne pas venir au nord et nous voir?	0
Vous ne planifiez pas, alors je suis le cerveau. Bon essai en cours d'exécution sur smaass. J'espère que votre semaine sera meilleure que votre week-end.	1
Groupe flickr & quot; choses iphoto pense sont faces & quot;	1
Attend le premier barbecue de l'année	1
À Tygerwaterfront en dégustant une tasse de café	1
Commentant 10mila en direct sur worldofo.com	1
Bonjour Westney, qu'est-ce que tu fais? X	1
Haha avec les yeux rouges, j'allais le faire sur mon cou avec un autre animal, mais ... il n'est pas original maintenant	0
Arrêté à mcdonalds Eastland pour le déjeuner puis de nouveau sur la route pendant 3 heures supplémentaires	0
Est contrarié qu'il ne puisse pas mettre à jour son facebook en le télémaignant ... et peut-être pleurer en conséquence, l'école aujourd'hui aussi. blabla!	0
Bronzage à l'extérieur, cause oui, c'est très agréable	1
J'aimerais que quelqu'un m'ait dit qu'une fête de bday de 6 ans chez gatti était épuisante! phew! Et j'ai 100 billets.	1
Je m'ennuie maintenant! Les vacances sont presque terminées	0
Je n'ai fini pas de le regarder. À la demande me figurent. Je terminerai aujourd'hui	1
Tu taquines mais merci	0
Bienvenue sur twitter nation	1
L'homme est tellement difficile à dire parfois que le vrai et qui ne se moque pas seulement de Twitter ... parfois ... ugh ...	0
Je suis tellement triste !!! Ils ont tué kutner sur la maison pourquoiyyyyyy	0
Où es-tu?	1
Ont eu la meilleure promenade à travers les bois de hanham et souper aux salons de thé de ma beese! Salade Beeser pour la vie & lt; 3 & lt; 3	1
Fait vomir le pauvre chiot. Deux bouchons d'oreilles et des cordes ne sont pas bons pour les chiots. Devait être fait	0
Les voisins à l'étage se déplaçaient, alors j'ai accéléré la musique vraiment fort. Ils se sont calmés après une chanson. C'est vrai.	1
En prenant un temps nu très nécessaire. C'est dommage que ce soit tout seul.	0
Le temps de se préparer	1
Bon après-midi de mon monde paof - abu dhabi (+4.00 gmt)	1
Je suppose que vous êtes en centre-ville si vous êtes sur l'avenue nord du michigan, l'intérieur luxuriant de Macy se trouve juste en face des frontières	1
Fyi ... j'aime aller au parc et jouer au terrain de jeu. Mais parfois mon âne est coincé sur la glissière.	0
Kory conduit ma voiture	0
Malheureusement, je pense que ce sera un long rek pour arriver à l'endroit où vous êtes, alors je suis bloqué en regardant la comédie centrale	0
Dammm Booo à l'ami	0
Au travail à nouveau ...... il va être magnifique à l'extérieur et je serai à l'intérieur!	0
Tutoriel de synthèse granulaire = mignon oh, et très instructif, aussi.	1
Bonne chance pour trouver votre homme clé!	1
Oui, je ne le savais pas. Maintenant je le fais, merci	1
Tweet de toilette	1
aller dormir! Twitter a été sur les médicaments aujourd'hui. Nuit de nuit!	1
Va aller avec le rouge. S'ils n'ont pas de rouge j'aime, je vais aller au bleu.	1
La location ... mais la location très peu coûteuse, et la maison géniale. Nous avons eu 3 tentatives d'achat	0
